number,value,crossover_type,k,n_elites,p_crossover_max,p_crossover_min,pop_size,rosenbrock_mean,salomon_mean,whitley_mean
1342,37.82122034561825,one_point,2,2,0.8859778423897603,0.23169618094791408,30,52.06299253029228,0.25987334877144735,61.14079515779103
295,37.99550669431826,uniform,5,2,0.8865849233713633,0.17045596524267098,24,49.40403328019526,0.27987334595570834,64.3026134568038
1218,38.13953301569512,one_point,3,2,0.8427438276642769,0.2645752378766553,30,64.61460253322892,0.2798733465920507,49.524123167264385
2105,38.172642356405866,two_point,3,2,0.8946789856034054,0.24667288352723934,22,49.06530895678777,0.21987334725754182,65.2327447651723
1386,38.20929272416097,one_point,4,2,0.888088490082897,0.222338103697573,20,42.903391186047976,0.3198733493775476,71.40461363705738
560,38.22617858818514,two_point,3,2,0.8484192612274629,0.2573057306722482,30,45.405266905164694,0.2598733460501478,69.01339551334057
1255,38.230111541429075,one_point,4,2,0.9252449893897315,0.22930088481861569,30,57.20587947021126,0.3198733463906552,57.164581807685316
1037,38.271683110291335,two_point,3,2,0.832375043716582,0.22122891430693295,28,48.883313768290925,0.21987334593167818,65.7118622166514
1014,38.298858596770316,uniform,3,2,0.8424591194651659,0.20974909214346266,30,55.15385719926324,0.27987334808720654,59.4628452429605
1891,38.311254450180485,two_point,5,4,0.875195157523301,0.10829301378601909,30,44.22028083562206,0.3198733459874926,70.3936091689319
820,38.33983844200701,uniform,3,2,0.9092261295522541,0.21041688837470018,22,68.27628516384975,0.2398733469827768,46.503356815188496
1789,38.348154525023496,two_point,5,2,0.8906919351957535,0.25326081162708636,30,48.62980109703655,0.2798733460349198,66.13478913199901
156,38.37893915924356,uniform,6,6,0.8551780087460681,0.112035264631258,20,53.71681715815727,0.3598733468426829,61.06012697273072
88,38.411179698392125,uniform,4,4,0.8503731010657398,0.10873932308908339,24,54.88310230252057,0.2798733458920925,60.07056344676372
604,38.418931409088344,one_point,3,2,0.8401361987249203,0.20902865174574273,22,49.64138552621748,0.27987334612564096,65.33553535492192
1967,38.433790115397265,one_point,3,4,0.8793820403978185,0.12649994160076494,30,48.30499464863589,0.31987334619508634,66.67650235136082
1440,38.52632633820265,one_point,3,2,0.8963442987773238,0.24235931589504647,20,60.68207903059783,0.2998733458833484,54.59702663812677
730,38.53392876723992,two_point,3,2,0.827039647553129,0.25839285943403234,30,38.35568444813397,0.2598733466313739,76.9862285069544
1169,38.54842151997387,two_point,3,6,0.8991216726842406,0.28375178387773636,26,51.05926925660961,0.27987334671449415,64.30612195659751
1699,38.596023705592124,one_point,3,2,0.9023580735917621,0.24778439339988584,30,65.71233437724,0.2598733458722238,49.81586339366414
94,38.62938514595016,uniform,4,4,0.861875716529401,0.1490490660729413,20,46.582986184004014,0.2998733466480148,69.00529590719844
1181,38.658662938911824,one_point,4,6,0.8960278145487974,0.27142632641250686,30,46.83463492935981,0.3798733458954781,68.7614805414802
211,38.68137440160755,uniform,5,4,0.9399367069680078,0.27072473038271155,24,63.86357722460427,0.3398733458660943,51.84067263435228
878,38.70035139512428,one_point,3,4,0.9209636664827173,0.1798574315072211,30,59.959108260370115,0.29987334742537874,55.84207257757735
715,38.728502196102724,uniform,3,4,0.8455335001660329,0.262597232366505,28,47.44432450280299,0.2798733471534036,68.46130873835178
1963,38.756483328549585,one_point,3,4,0.8815717112245951,0.11025737972075333,26,59.52881061203101,0.27987334600367736,56.46076602761408
1254,38.780856733352515,one_point,4,2,0.9263720657105715,0.21643546755077744,30,52.68367350999013,0.29987334603870386,63.35902334402872
569,38.86695532992003,one_point,3,2,0.9002751626381025,0.24326747764901901,30,57.780308925267,0.2798733462656633,58.540683718227434
1991,38.88256516853093,two_point,3,2,0.8770411051305105,0.2432406552228509,30,49.34418539584425,0.27987334607265757,67.02363676367588
108,38.892022778993386,uniform,4,2,0.8804409617903327,0.20826899788278463,30,66.10874193061727,0.29987334714030933,50.26745305922258
997,38.919653130253835,uniform,3,2,0.8452788275598678,0.2223846719948398,20,51.70431992616083,0.27987334698827687,64.7747661176124
168,38.98203984020741,uniform,4,2,0.8179137463041457,0.2160353319680857,30,58.57995053760269,0.2798733463347046,58.08629563668485
2129,38.99551522324425,one_point,3,2,0.8855693935432187,0.21665139666825486,30,67.7460433369139,0.29987334591688153,48.94062898690196
767,39.00396958858863,two_point,3,2,0.9104906466526976,0.26823096380591654,30,55.76924053551534,0.2598733488321965,60.982794881418364
1811,39.015589997136054,one_point,3,2,0.8846434624567399,0.236062601619819,30,55.358257688342064,0.2598733558181943,61.4286389472479
434,39.01899229957913,uniform,3,6,0.8469098535537289,0.2303336866623793,28,62.140443125180354,0.3398733460831378,54.576660427473904
408,39.051687436741794,uniform,3,6,0.9071305064624452,0.25337107157925637,28,48.63960098874582,0.33987334587924567,68.17558797560032
1493,39.111644006121686,one_point,5,2,0.8834478795367176,0.25233598231080956,30,55.90347028889231,0.2998733474292153,61.131588382043546
1080,39.12365350421754,one_point,5,2,0.9108996925178148,0.273237257407889,28,61.21552425860831,0.31264583518473005,55.84279041885958
680,39.13227101479499,two_point,3,2,0.9270295726906946,0.18809478192691614,30,69.44550162049121,0.21987334600339775,47.73143807789036
978,39.1465061669723,one_point,2,4,0.8968025012146538,0.27119527283815664,26,50.98512491557279,0.279873346390871,66.17452023895325
1888,39.147360552368234,two_point,6,4,0.8768537565580492,0.11399893122988503,30,43.36689164480314,0.319873345968894,73.75531666633267
1850,39.16968642559372,one_point,3,4,0.8808609013998149,0.23482707777273046,30,35.75509141891175,0.31987334633013914,81.43409451153926
1032,39.20014350161727,uniform,3,2,0.8370911290361511,0.2529627258204841,26,60.33310835246264,0.27987334734998087,56.987448805039186
1586,39.207068678275384,one_point,3,2,0.8897183501725112,0.25771769488363055,30,47.38933667972121,0.27987334610351017,69.95199600900142
1166,39.294575756643376,two_point,3,6,0.8982055621912877,0.2793722998646186,28,51.36917374752052,0.27987334728925445,66.23468017512036
1603,39.30500561753586,one_point,3,4,0.8947959014209826,0.25877179025934843,30,56.959473679791394,0.27987334645430195,60.675669826361876
543,39.33196278030383,two_point,3,2,0.9093841998048896,0.2919403770920251,30,51.42737056347988,0.2798733531988512,66.28864442423276
822,39.33295986599824,one_point,3,2,0.901472706373519,0.2109550893619795,22,49.414947520141865,0.31987334645775256,68.26405873139511
1361,39.36262478366654,one_point,4,4,0.8890802196455391,0.23425904767614664,30,55.279534633439354,0.2998733461432922,62.50846637141696
939,39.38322947671525,one_point,3,2,0.905627287017044,0.25307291768154516,26,45.96597684380891,0.2998733478066177,71.88383823853022
2072,39.40142843184065,two_point,3,2,0.8921169847609108,0.10761786021585956,30,64.77959614447994,0.25987334650488647,53.16481580453711
398,39.441001100763266,two_point,3,2,0.9008939611007435,0.2254137484386459,26,54.56160533997777,0.299873346707062,63.46152461560497
943,39.443449520996694,one_point,3,2,0.9102563769597994,0.12311484384025541,26,63.84823467220897,0.2598733467001991,54.22224054408092
2019,39.4571224076006,one_point,3,2,0.8505832693982032,0.26523326245883133,24,61.86072734018071,0.33987334607785946,56.170766536543226
1088,39.472653647798026,two_point,3,2,0.8414857597386084,0.25960205681004844,30,64.20281306450696,0.29987334682539835,53.91527453206173
1311,39.48646246890086,one_point,3,2,0.8935831324409763,0.24951940718699483,30,60.185457518007084,0.31987334594713845,57.95405654274837
1192,39.50550501593684,two_point,2,2,0.8494599696567697,0.2771968095184014,22,54.08422820883179,0.2798735568405401,64.15241328213818
1293,39.509962614926195,one_point,3,2,0.8255828488740772,0.251299596556976,30,45.453041617466305,0.2598733495033494,72.81697287780894
258,39.582314428365436,uniform,6,4,0.859941250175995,0.11825485261693777,24,35.41898772405202,0.3598733461373823,82.9680822149069
1706,39.60771843095488,one_point,3,2,0.8973097266091109,0.2547061464298123,26,53.14040692367937,0.259873346921223,65.42287502226404
2145,39.61290020409958,two_point,3,4,0.9499590406589585,0.22170698088918486,30,58.37760991524168,0.35987334659223247,60.10121735046484
1483,39.682304834396014,one_point,4,2,0.877820868888308,0.23803068555016363,30,48.31033136351835,0.31987334613999724,70.4167097935297
726,39.68949682138105,two_point,3,2,0.8311186223763206,0.2769417721688474,26,50.97940124527663,0.2798733461606849,67.80921587270582
1449,39.706430160904354,one_point,3,2,0.8776427064016711,0.2124210950028081,30,68.49608117117809,0.25987334602153106,50.36333596551343
1074,39.71552803862912,one_point,3,2,0.9003723308919298,0.26542506350098044,26,55.92540318841022,0.2598737172468326,62.96130721023029
324,39.71687828600831,one_point,3,2,0.9065959432454979,0.15941928993886023,30,66.29948029997767,0.3198733462361409,52.53128121181112
1432,39.733165920226725,one_point,4,4,0.8799298767302547,0.2363208328801094,30,55.51345375831598,0.35987334602534216,63.326170656338846
1768,39.7386741620536,one_point,3,2,0.8469422368353203,0.2594268798543615,30,57.76148232800457,0.29987334623190726,61.154666811924315
401,39.741318274483355,one_point,2,2,0.9017275438531678,0.2724734008417211,26,49.13094140152147,0.2998733506895812,69.79314007123901
71,39.7488578105485,one_point,3,2,0.8019736526406046,0.1149642663251857,30,72.34742285484012,0.2998733471930372,46.59927722961234
27,39.749102262904366,uniform,6,4,0.9264722938274506,0.14050112976806114,20,63.24545877625077,0.3198733463862277,55.6819746660761
1839,39.77213377406385,one_point,3,4,0.8783261739913315,0.2659120749057515,30,53.467384441578545,0.2998733460506781,65.54914353456233
1941,39.79000753941428,one_point,3,4,0.8908713715006603,0.18058065720838612,30,66.01539011540851,0.299873374390004,53.05475912844433
1727,39.79792342799036,two_point,3,2,0.8871819812818662,0.10401541457707598,22,61.61312978603627,0.31987334614348206,57.460767151791345
215,39.813721832756094,uniform,5,4,0.8423616306729976,0.26009040785664733,24,54.47385075288133,0.29987334608884325,64.66744139929811
1504,39.82681084445695,one_point,3,2,0.8848554214131168,0.22766547382011101,30,73.19733751179209,0.25987335170969567,46.023221669869066
1068,39.88104641086837,two_point,3,4,0.8508703717044992,0.2539074869986516,30,50.976567980826196,0.2998733460040609,68.36669790577484
36,39.891465412179365,uniform,4,0,0.8845769375480079,0.2285826551188602,20,21.533643459733533,0.6007727542252803,97.53998002257927
1003,39.93466533266132,uniform,3,6,0.8465736453497626,0.22499430951144514,22,53.49484090342776,0.29987334738549853,66.00928174717069
1627,39.964960328702304,one_point,3,2,0.8902544374704299,0.24801924931180747,30,60.02246932469602,0.27987334672425834,59.592538314686635
2103,39.96904952610619,two_point,6,2,0.8854921369580768,0.11032674509116862,26,59.137877350865494,0.31987334592560474,60.44939788152747
1576,39.97528270008863,one_point,3,2,0.8768444052964316,0.238642329537021,30,62.33890574453644,0.19987334608729823,57.38706900964213
636,39.97822707293383,two_point,3,2,0.8373181437372237,0.2214270540095281,22,48.28413102387201,0.27987334649287077,71.3706768484366
1109,40.00866432964581,one_point,3,4,0.8304749510993459,0.23157541854418381,26,30.215044255203043,0.2798733488016066,89.53107538493278
1681,40.09335353970013,one_point,3,4,0.8128474368008962,0.2430684951223399,30,54.961538593494275,0.27987334925770907,65.03864867634842
1198,40.14322699137837,one_point,3,4,0.832848468740231,0.22924961234374241,30,60.54960654245923,0.29987334638740204,59.58020108528848
1158,40.16502963581444,uniform,3,2,0.9106009942780859,0.10539859145416282,30,57.589589012024135,0.27987334606912173,62.625626549350066
1321,40.222784306395425,one_point,3,2,0.8799009457243329,0.246509598854763,30,67.74841319635257,0.21987334658711646,52.70006637624658
1671,40.28202199590347,two_point,3,2,0.9001061147707732,0.25701218425522776,24,56.71438952508203,0.259873346798006,63.87180311583037
76,40.332351624657726,one_point,3,4,0.8021662830124406,0.1965653213590634,30,73.86269786482458,0.3198733459427488,46.81448366320585
1256,40.35661840626401,one_point,3,2,0.9279557039998427,0.21951988981321843,30,62.47113129839592,0.2798733458918913,58.31885057450423
1803,40.42927128092868,one_point,3,4,0.8853276748316743,0.14328335797267036,30,57.71112629427582,0.31987334614902163,63.25681420236121
2012,40.50630046399103,uniform,3,2,0.8822625917875159,0.24907470208108543,30,61.1411674859677,0.23987334613402272,60.13786055987138
31,40.549497565641694,uniform,6,4,0.9112123844746309,0.1252828673807656,24,71.24968124228984,0.4198733458860418,49.978938108749205
888,40.57099824789632,one_point,3,4,0.8331887915734725,0.25299483099894615,30,64.27841990426985,0.2598733460891878,57.17470149332993
1597,40.571480060339866,one_point,3,2,0.8985715076496429,0.25254442300057484,26,70.4986872225579,0.23987334604997831,50.97587961241171
1827,40.6022140914662,two_point,3,2,0.8938946154818933,0.2619555209455492,24,64.97627320360294,0.23987334633396581,56.5904957244617
228,40.62904475612985,one_point,5,6,0.901691440589399,0.1386125092542115,22,55.538094532943184,0.3398733472352888,66.00916638821107
1479,40.6677393791932,one_point,3,2,0.8128460255126694,0.2374803545259076,30,51.071896055546915,0.2598733462586821,70.67144873577402
1540,40.67855870678618,one_point,3,2,0.8837332850609333,0.24893150573164805,30,64.8261316586082,0.21987334743339124,56.989671114316934
1773,40.688394554015524,one_point,3,2,0.846648736453398,0.22576446752142335,30,72.58603783992417,0.2798733460374331,49.19927247608497
1016,40.70794076242771,uniform,3,2,0.8528733856614484,0.21040629779160205,30,61.32110881573599,0.25987334649202304,60.542840125055115
2074,40.73322340854852,two_point,3,2,0.8919310667087622,0.226886990134595,30,75.04518871320455,0.25987335031583714,46.89460816212517
1882,40.76905617769591,one_point,3,4,0.8975341744967481,0.11507693454101112,30,56.58314583902295,0.23987334629051088,65.48414934777426
393,40.7743107573556,two_point,3,2,0.8889857899075618,0.23657422229213063,26,56.144524905344,0.3198733463895317,65.85853402033325
1976,40.83851704862596,one_point,3,4,0.8838264300551002,0.23728331889064125,30,57.969012044354976,0.33987334616509346,64.2066657553578
2082,40.94106799087451,one_point,3,4,0.8471949378955519,0.21880144598691112,30,66.36350958583265,0.31987334606238305,56.139821040728506
257,40.946714626347905,uniform,6,4,0.8420361929586032,0.11509297181840701,24,63.668379714256005,0.3198733459827642,58.85189081880496
1022,40.95583034448325,uniform,3,4,0.8931881570317317,0.23462903099477972,30,59.42943975617959,0.2798733459042941,63.15817793136589
492,40.96404344220287,uniform,3,6,0.9100658319232091,0.24231857139184854,30,49.684691098312854,0.2998733465687791,72.90756588172698
68,41.00471380959319,one_point,4,4,0.8433092028338431,0.11217338769776716,30,59.38273340297409,0.29987334591839304,63.33153467988708
1268,41.00477782893253,one_point,3,2,0.9284751550403277,0.21179222612999896,30,42.33571575454628,0.19987334694084868,80.47874438531048
1303,41.01655447078952,one_point,3,2,0.886208766940394,0.25600202469737715,30,65.83044913736092,0.21987334601724076,56.99934092899042
265,41.0364785950598,uniform,4,6,0.8309867318046844,0.2009791204043434,30,53.99060246799877,0.3198733668367404,68.79895995034389
1710,41.112395706013594,one_point,3,2,0.8979098754693674,0.23864466059496856,26,50.79112957858218,0.2998733468839654,72.24618419257463
1772,41.1312420116017,one_point,3,2,0.8482375884644984,0.23199939474695508,30,68.61736008303305,0.23987348246316348,54.53649246930888
1655,41.14357041931749,one_point,3,2,0.8135797469722502,0.2506654746193399,30,62.386168985055164,0.27987334667066976,60.76466892622665
